N	i	pyomo_ipopt	pyomo_status	pyomo_message	scipy_cobyla	scipy_status	scipy_message	equal_answers	RTO_pyomo	RTO_scipy	MARGIN_pyomo	MARGIN_scipy
135	9	0.08803	ok	optimal	8.4277	2	Maximum number of function evaluations has been exceeded.	True	24372.24	23603.526	4584.627	4584.802
135	10	0.10029	ok	optimal	9.14791	2	Maximum number of function evaluations has been exceeded.	True	26248.288	26141.328	4034.455	4034.682
135	11	0.1097	ok	optimal	0.11766	5	NaN result encountered.	True	28814.477	28333.684	5211.302	5433.232
135	12	0.10261	ok	optimal	0.12237	5	NaN result encountered.	True	27697.901	26489.381	4234.879	4458.133
135	13	0.10176	ok	optimal	9.02084	2	Maximum number of function evaluations has been exceeded.	True	25089.33	24829.646	4677.713	4678.546
135	14	0.12089	ok	optimal	10.95503	2	Maximum number of function evaluations has been exceeded.	True	23985.174	23949.108	4176.706	4176.715
135	15	0.18152	ok	optimal	9.61138	2	Maximum number of function evaluations has been exceeded.	True	25163.436	25008.016	4346.011	4347.273
135	16	0.09715	ok	optimal	10.0662	2	Maximum number of function evaluations has been exceeded.	True	25113.091	25014.585	4317.004	4317.032
135	17	0.10818	ok	optimal	8.84091	2	Maximum number of function evaluations has been exceeded.	True	27346.025	26542.489	5109.3	5115.528
135	18	0.10293	ok	optimal	9.72581	2	Maximum number of function evaluations has been exceeded.	True	25743.442	25710.724	4499.537	4499.726
135	19	0.09116	ok	optimal	8.98816	2	Maximum number of function evaluations has been exceeded.	True	24299.217	24079.943	4591.608	4591.688
135	20	0.09976	ok	optimal	8.66792	2	Maximum number of function evaluations has been exceeded.	True	28604.775	28041.114	5183.422	5183.753
135	21	0.10761	ok	optimal	10.59393	2	Maximum number of function evaluations has been exceeded.	True	29078.178	29061.357	4438.732	4438.888
135	22	0.09762	ok	optimal	10.03668	2	Maximum number of function evaluations has been exceeded.	True	25165.026	25071.546	4011.072	4011.092
135	23	0.13177	ok	optimal	9.4385	2	Maximum number of function evaluations has been exceeded.	True	26322.239	25593.299	4218.567	4218.981
135	24	0.10292	ok	optimal	10.79489	2	Maximum number of function evaluations has been exceeded.	True	25118.344	25084.956	4711.419	4711.99
135	25	0.09859	ok	optimal	9.35986	2	Maximum number of function evaluations has been exceeded.	True	26101.834	25755.618	4272.535	4272.556
135	26	0.09317	ok	optimal	0.10141	5	NaN result encountered.	True	25049.512	23071.198	3933.356	4059.558
135	27	0.09446	ok	optimal	10.49896	2	Maximum number of function evaluations has been exceeded.	True	27060.955	27039.801	4598.702	4598.761
135	28	0.09905	ok	optimal	9.45802	2	Maximum number of function evaluations has been exceeded.	True	26784.458	26530.866	5488.057	5488.693
135	29	0.09486	ok	optimal	9.64575	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	27742.181	27675.254	3990.005	3992.042
140	0	0.1067	ok	optimal	10.03472	2	Maximum number of function evaluations has been exceeded.	True	25380.927	25217.773	4588.419	4588.513
140	1	0.10382	ok	optimal	10.79956	2	Maximum number of function evaluations has been exceeded.	True	26187.4	25824.419	4336.912	4336.927
140	2	0.09837	ok	optimal	9.37832	2	Maximum number of function evaluations has been exceeded.	True	25819.733	24850.608	4196.613	4196.855
140	3	0.10453	ok	optimal	0.1444	5	NaN result encountered.	True	26066.785	24839.879	4896.328	4962.342
140	4	0.10212	ok	optimal	9.82583	2	Maximum number of function evaluations has been exceeded.	True	25831.653	25511.326	4312.271	4324.893
140	5	0.09275	ok	optimal	9.6064	2	Maximum number of function evaluations has been exceeded.	True	26227.493	25034.715	4165.578	4165.864
140	6	0.10179	ok	optimal	0.09469	5	NaN result encountered.	True	27010.746	24998.992	5719.958	6058.713
140	7	0.09724	ok	optimal	9.04799	2	Maximum number of function evaluations has been exceeded.	True	27323.606	26567.855	4888.3	4889.575
140	8	0.16483	ok	optimal	9.82402	2	Maximum number of function evaluations has been exceeded.	True	26372.474	26075.463	4623.304	4623.308
140	9	0.09284	ok	optimal	11.51705	2	Maximum number of function evaluations has been exceeded.	True	26124.138	25859.287	4572.588	4572.616
140	10	0.09747	ok	optimal	10.31821	2	Maximum number of function evaluations has been exceeded.	True	27567.167	27125.666	4196.171	4196.349
140	11	0.10408	ok	optimal	10.20778	2	Maximum number of function evaluations has been exceeded.	True	31551.325	31401.413	4908.018	4908.598
140	12	0.10688	ok	optimal	10.27523	2	Maximum number of function evaluations has been exceeded.	True	26889.781	26737.1	5026.293	5026.481
140	13	0.10407	ok	optimal	10.55438	2	Maximum number of function evaluations has been exceeded.	True	27379.066	27250.3	5199.345	5205.426
140	14	0.09785	ok	optimal	10.89381	2	Maximum number of function evaluations has been exceeded.	True	24095.065	24052.635	4412.208	4412.21
140	15	0.10531	ok	optimal	10.12063	2	Maximum number of function evaluations has been exceeded.	True	25018.887	24861.901	4630.29	4630.327
140	16	0.09525	ok	optimal	10.85855	2	Maximum number of function evaluations has been exceeded.	True	26037.812	25793.797	4433.088	4434.933
140	17	0.10625	ok	optimal	0.10359	5	NaN result encountered.	True	29624.727	28484.027	5389.216	5473.233
140	18	0.10462	ok	optimal	11.85729	2	Maximum number of function evaluations has been exceeded.	True	28394.642	28320.903	4814.857	4815.106
140	19	0.10103	ok	optimal	10.01272	2	Maximum number of function evaluations has been exceeded.	True	26502.762	26415.919	4546.301	4546.733
140	20	0.09949	ok	optimal	9.49326	2	Maximum number of function evaluations has been exceeded.	True	28293.623	27382.681	5202.536	5203.859
140	21	0.08674	ok	optimal	8.99085	2	Maximum number of function evaluations has been exceeded.	True	29085.693	26588.91	5855.517	5857.844
140	22	0.10232	ok	optimal	10.0431	2	Maximum number of function evaluations has been exceeded.	True	25196.409	24980.161	4540.31	4540.486
140	23	0.09792	ok	optimal	9.58914	2	Maximum number of function evaluations has been exceeded.	True	25460.762	25262.542	4485.929	4486.107
140	24	0.10581	ok	optimal	10.74216	2	Maximum number of function evaluations has been exceeded.	True	26138.192	26057.788	4518.116	4518.485
140	25	0.10248	ok	optimal	11.64474	2	Maximum number of function evaluations has been exceeded.	True	27264.727	26918.951	4685.365	4685.391
140	26	0.115	ok	optimal	0.12711	5	NaN result encountered.	True	26290.499	25035.171	4559.891	4638.16
140	27	0.10736	ok	optimal	10.98702	2	Maximum number of function evaluations has been exceeded.	True	27711.859	27130.042	4373.997	4374.299
140	28	0.10363	ok	optimal	15.30197	2	Maximum number of function evaluations has been exceeded.	True	28882.116	28873.432	5235.221	5237.056
140	29	0.12835	ok	optimal	10.74238	2	Maximum number of function evaluations has been exceeded.	True	29648.249	28222.736	4732.618	4735.111
145	0	0.12062	ok	optimal	15.36288	2	Maximum number of function evaluations has been exceeded.	True	26418.134	26235.844	4339.182	4339.2
145	1	0.23268	ok	optimal	13.75882	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	27406.376	26504.199	4810.62	4811.327
145	2	0.15663	ok	optimal	14.57423	2	Maximum number of function evaluations has been exceeded.	True	25746.856	25101.866	4373.679	4373.87
145	3	0.1371	ok	optimal	14.65548	2	Maximum number of function evaluations has been exceeded.	True	26975.51	26975.019	4540.709	4545.177
145	4	0.13649	ok	optimal	12.91318	2	Maximum number of function evaluations has been exceeded.	True	26724.515	26300.311	4515.916	4516.491
145	5	0.14186	ok	optimal	12.84144	2	Maximum number of function evaluations has been exceeded.	True	27473.936	27235.366	4842.423	4843.718
145	6	0.10388	ok	optimal	11.33211	2	Maximum number of function evaluations has been exceeded.	True	27672.06	26789.053	4743.078	4743.815
145	7	0.1066	ok	optimal	11.49012	2	Maximum number of function evaluations has been exceeded.	True	28910.192	27934.908	5200.074	5201.637
145	8	0.10816	ok	optimal	13.25664	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	27734.736	27252.679	4605.231	4607.991
145	9	0.14778	ok	optimal	0.89498	5	NaN result encountered.	True	27466.337	26493.038	4938.093	5017.518
145	10	0.13542	ok	optimal	10.72208	2	Maximum number of function evaluations has been exceeded.	True	28290.432	27457.104	4417.584	4417.673
145	11	0.11851	ok	optimal	14.82279	2	Maximum number of function evaluations has been exceeded.	True	31463.113	31452.192	5307.828	5307.853
145	12	0.11459	ok	optimal	12.21065	2	Maximum number of function evaluations has been exceeded.	True	27687.871	27590.215	5085.069	5086.787
145	13	0.11047	ok	optimal	11.33733	2	Maximum number of function evaluations has been exceeded.	True	27112.323	26972.178	5016.05	5017.22
145	14	0.1124	ok	optimal	13.45955	2	Maximum number of function evaluations has been exceeded.	True	26084.954	26072.65	4520.627	4520.838
145	15	0.11204	ok	optimal	14.03765	2	Maximum number of function evaluations has been exceeded.	True	26561.857	26511.538	4951.543	4951.754
145	16	0.10686	ok	optimal	11.97981	2	Maximum number of function evaluations has been exceeded.	True	26760.993	26505.688	4727.318	4727.407
145	17	0.10872	ok	optimal	0.07287	5	NaN result encountered.	True	30291.691	26881.905	5352.901	5362.683
145	18	0.08953	ok	optimal	15.4327	2	Maximum number of function evaluations has been exceeded.	True	34106.086	34026.607	5247.405	5205.084
145	19	0.0992	ok	optimal	11.75241	2	Maximum number of function evaluations has been exceeded.	True	26725.138	26124.483	4679.391	4679.47
145	20	0.10172	ok	optimal	11.3685	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	29498.588	29208.841	5491.728	5496.395
145	21	0.11655	ok	optimal	11.81451	2	Maximum number of function evaluations has been exceeded.	True	29013.453	28514.35	5472.712	5472.75
145	22	0.11532	ok	optimal	14.73321	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	25214.453	24901.0	4108.393	4108.499
145	23	0.22728	ok	optimal	15.2108	2	Maximum number of function evaluations has been exceeded.	True	27292.105	27194.378	4551.936	4552.289
145	24	0.12321	ok	optimal	12.95882	2	Maximum number of function evaluations has been exceeded.	True	28051.146	27711.11	5255.678	5256.73
145	25	0.1055	ok	optimal	13.77855	2	Maximum number of function evaluations has been exceeded.	True	28972.375	28798.577	4923.059	4925.353
145	26	0.16965	ok	optimal	12.73549	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	26647.73	26286.08	5041.263	5042.41
145	27	0.10962	ok	optimal	0.12995	5	NaN result encountered.	True	27651.362	26390.277	4743.538	4980.969
145	28	0.11095	ok	optimal	0.13438	5	NaN result encountered.	True	30387.616	29528.193	5551.993	5644.167
145	29	0.11447	ok	optimal	13.50901	2	Maximum number of function evaluations has been exceeded.	True	30596.718	30340.689	4787.838	4787.927
150	0	0.12591	ok	optimal	14.82418	2	Maximum number of function evaluations has been exceeded.	True	27542.343	27425.159	5695.86	5698.952
150	1	0.11528	ok	optimal	12.92329	2	Maximum number of function evaluations has been exceeded.	True	26924.229	26484.353	4411.752	4412.225
150	2	0.10624	ok	optimal	12.00474	2	Maximum number of function evaluations has been exceeded.	True	26418.188	25473.446	4641.713	4644.636
150	3	0.11352	ok	optimal	0.10757	5	NaN result encountered.	True	26926.636	23835.837	4223.687	4237.517
150	4	0.11155	ok	optimal	13.32848	2	Maximum number of function evaluations has been exceeded.	True	26746.3	26597.664	4539.32	4539.386
150	5	0.10717	ok	optimal	13.48182	2	Maximum number of function evaluations has been exceeded.	True	28080.92	27924.429	4510.155	4510.74
150	6	0.11635	ok	optimal	14.82152	2	Maximum number of function evaluations has been exceeded.	True	29275.984	29245.159	5402.015	5410.969
150	7	0.12381	ok	optimal	14.97179	2	Maximum number of function evaluations has been exceeded.	True	29178.632	29127.123	4732.073	4732.144
150	8	0.11374	ok	optimal	13.88595	2	Maximum number of function evaluations has been exceeded.	True	28390.288	27768.12	5015.054	5019.033
150	9	0.14215	ok	optimal	14.7868	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	29264.161	29135.88	5034.83	5035.284
150	10	0.10952	ok	optimal	12.4429	2	Maximum number of function evaluations has been exceeded.	True	28799.564	28091.032	4940.194	4941.593
150	11	0.11814	ok	optimal	15.67161	2	Maximum number of function evaluations has been exceeded.	True	31107.611	31074.981	5714.275	5716.958
150	12	0.12364	ok	optimal	13.80664	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	29122.291	29019.93	5054.192	5059.221
150	13	0.11379	ok	optimal	13.28465	2	Maximum number of function evaluations has been exceeded.	True	28202.886	28153.95	5200.09	5200.539
150	14	0.11095	ok	optimal	14.998	2	Maximum number of function evaluations has been exceeded.	True	27796.06	27735.136	5455.496	5477.56
150	15	0.18602	ok	optimal	14.11067	2	Maximum number of function evaluations has been exceeded.	True	29164.606	29117.698	4768.948	4777.334
150	16	0.11414	ok	optimal	12.44214	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	27220.295	26889.628	4611.762	4618.566
150	17	0.10839	ok	optimal	13.19809	2	Maximum number of function evaluations has been exceeded.	True	32822.48	32656.576	6071.188	6071.481
150	18	0.1154	ok	optimal	13.83516	2	Maximum number of function evaluations has been exceeded.	True	31247.602	31168.493	5617.925	5618.512
150	19	0.10879	ok	optimal	12.28476	2	Maximum number of function evaluations has been exceeded.	True	27389.246	26632.93	4967.127	4967.24
150	20	0.10479	ok	optimal	12.69687	2	Maximum number of function evaluations has been exceeded.	True	29593.391	29240.699	5322.563	5322.677
150	21	0.12672	ok	optimal	14.4422	2	Maximum number of function evaluations has been exceeded.	True	30531.913	30438.315	5770.859	5770.997
150	22	0.11483	ok	optimal	12.54582	2	Maximum number of function evaluations has been exceeded.	True	25685.616	25231.02	4298.91	4299.858
150	23	0.10835	ok	optimal	12.70868	2	Maximum number of function evaluations has been exceeded.	True	27851.851	27567.032	5143.539	5143.86
150	24	0.10593	ok	optimal	12.9538	2	Maximum number of function evaluations has been exceeded.	True	29632.282	29434.51	5728.905	5729.543
150	25	0.10436	ok	optimal	13.24351	2	Maximum number of function evaluations has been exceeded.	True	30316.355	30052.633	4969.549	4969.931
150	26	0.10711	ok	optimal	12.88133	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	28178.288	27824.132	5190.533	5193.315
150	27	0.10821	ok	optimal	14.57166	2	Maximum number of function evaluations has been exceeded.	True	27789.522	27694.334	4658.517	4658.65
150	28	0.11085	ok	optimal	0.1369	5	NaN result encountered.	True	30710.679	28618.772	4875.783	5578.737
150	29	0.11447	ok	optimal	12.51392	2	Maximum number of function evaluations has been exceeded.	True	31187.649	31127.029	4562.494	4562.756
155	0	0.11087	ok	optimal	16.34308	2	Maximum number of function evaluations has been exceeded.	True	30184.78	30159.969	5123.505	5123.758
155	1	0.11086	ok	optimal	13.76464	2	Maximum number of function evaluations has been exceeded.	True	27768.121	27465.434	4443.756	4447.131
155	2	0.10728	ok	optimal	1.11696	5	NaN result encountered.	True	27955.344	26497.909	5203.946	5450.406
155	3	0.10978	ok	optimal	0.15204	5	NaN result encountered.	True	27112.029	25816.724	4428.984	4541.311
155	4	0.10738	ok	optimal	14.06884	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	29093.358	28461.91	4426.876	4439.723
155	5	0.10881	ok	optimal	15.93629	2	Maximum number of function evaluations has been exceeded.	True	28767.759	28697.473	5013.725	5014.594
155	6	0.11273	ok	optimal	14.44644	2	Maximum number of function evaluations has been exceeded.	True	31440.751	30785.559	5926.789	5927.153
155	7	0.19143	ok	optimal	13.97869	2	Maximum number of function evaluations has been exceeded.	True	29023.035	28680.372	5740.756	5742.725
155	8	0.10089	ok	optimal	17.02337	2	Maximum number of function evaluations has been exceeded.	True	29176.0	29144.807	5451.098	5451.812
155	9	0.10759	ok	optimal	14.06793	2	Maximum number of function evaluations has been exceeded.	True	31428.22	30396.152	5027.446	5030.199
155	10	0.13225	ok	optimal	16.30728	2	Maximum number of function evaluations has been exceeded.	True	29951.544	29620.848	5025.718	5026.433
155	11	0.16146	ok	optimal	17.10565	2	Maximum number of function evaluations has been exceeded.	True	33703.902	33541.954	6021.388	6021.431
155	12	0.11942	ok	optimal	14.65046	2	Maximum number of function evaluations has been exceeded.	True	29831.974	29636.824	5226.25	5243.48
155	13	0.11117	ok	optimal	13.988	2	Maximum number of function evaluations has been exceeded.	True	30347.941	29986.55	5745.84	5745.842
155	14	0.10577	ok	optimal	16.13656	2	Maximum number of function evaluations has been exceeded.	True	29683.241	29563.946	5200.564	5210.091
155	15	0.16575	ok	optimal	19.09562	2	Maximum number of function evaluations has been exceeded.	True	29555.938	29509.375	4707.22	4708.331
155	16	0.16682	ok	optimal	14.75415	2	Maximum number of function evaluations has been exceeded.	True	28160.264	27800.882	4863.006	4863.905
155	17	0.11031	ok	optimal	0.18123	5	NaN result encountered.	True	32979.595	31955.86	6074.579	6143.149
155	18	0.11697	ok	optimal	16.33148	2	Maximum number of function evaluations has been exceeded.	True	32839.282	32690.438	5961.317	5981.834
155	19	0.11249	ok	optimal	16.30155	2	Maximum number of function evaluations has been exceeded.	True	27873.343	27433.255	4485.51	4485.784
155	20	0.23863	ok	optimal	15.51218	2	Maximum number of function evaluations has been exceeded.	True	30264.8	29724.446	5229.374	5229.421
155	21	0.11476	ok	optimal	14.9601	2	Maximum number of function evaluations has been exceeded.	True	32424.1	32224.431	6443.945	6443.983
155	22	0.1045	ok	optimal	14.41976	2	Maximum number of function evaluations has been exceeded.	True	27281.664	27143.307	4834.947	4835.385
155	23	0.10833	ok	optimal	14.48724	2	Maximum number of function evaluations has been exceeded.	True	28433.379	28065.631	4854.299	4855.607
155	24	0.10785	ok	optimal	16.3021	2	Maximum number of function evaluations has been exceeded.	True	31181.166	31120.752	5766.672	5767.445
155	25	0.115	ok	optimal	16.41498	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	31069.957	30801.94	5538.077	5538.964
155	26	0.13699	ok	optimal	14.82093	2	Maximum number of function evaluations has been exceeded.	True	29134.146	28693.788	5269.123	5270.295
155	27	0.12242	ok	optimal	0.15289	5	NaN result encountered.	True	29064.051	27232.407	5058.515	5768.487
155	28	0.10357	ok	optimal	0.14981	5	NaN result encountered.	True	31098.411	29033.212	5383.903	5972.505
155	29	0.18676	ok	optimal	14.76969	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	31572.812	30971.508	4625.852	4627.2
160	0	0.12025	ok	optimal	18.13764	2	Maximum number of function evaluations has been exceeded.	True	30107.174	30077.472	5841.056	5841.39
160	1	0.11627	ok	optimal	0.17564	5	NaN result encountered.	True	30613.513	29100.988	5480.491	5555.757
160	2	0.08823	ok	optimal	14.47172	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	28471.114	27385.647	5006.334	5008.248
160	3	0.12498	ok	optimal	0.18744	5	NaN result encountered.	True	27517.422	25470.152	5046.748	5558.569
160	4	0.11233	ok	optimal	17.66499	2	Maximum number of function evaluations has been exceeded.	True	29340.717	29291.297	4967.092	4968.794
160	5	0.17518	ok	optimal	17.75183	2	Maximum number of function evaluations has been exceeded.	True	29225.745	28916.55	4982.68	4985.832
160	6	0.1244	ok	optimal	19.5687	2	Maximum number of function evaluations has been exceeded.	True	33129.049	32991.204	5916.837	5920.543
160	7	0.12645	ok	optimal	27.10302	2	Maximum number of function evaluations has been exceeded.	True	30662.216	30492.34	5515.566	5534.81
160	8	0.21495	ok	optimal	29.76877	2	Maximum number of function evaluations has been exceeded.	True	29603.515	29551.753	4775.629	4775.956
160	9	0.15651	ok	optimal	17.97732	2	Maximum number of function evaluations has been exceeded.	True	30197.265	30019.445	4901.207	4902.192
160	10	0.10569	ok	optimal	14.72639	2	Maximum number of function evaluations has been exceeded.	True	32147.12	31960.083	5318.275	5330.041
160	11	0.11068	ok	optimal	15.88484	2	Maximum number of function evaluations has been exceeded.	True	36050.317	35919.463	5898.331	5902.631
160	12	0.14511	ok	optimal	18.74909	2	Maximum number of function evaluations has been exceeded.	True	31479.279	31465.125	5253.857	5262.457
160	13	0.1209	ok	optimal	0.2399	5	NaN result encountered.	True	32678.289	32032.369	5492.855	5505.748
160	14	0.11273	ok	optimal	17.30733	2	Maximum number of function evaluations has been exceeded.	True	32712.874	32675.07	5705.841	5706.343
160	15	0.12833	ok	optimal	0.20757	5	NaN result encountered.	True	30390.52	29468.946	5259.484	5405.675
160	16	0.11432	ok	optimal	17.4354	2	Maximum number of function evaluations has been exceeded.	True	29193.481	29014.166	4788.804	4788.817
160	17	0.11314	ok	optimal	17.96966	2	Maximum number of function evaluations has been exceeded.	True	33870.365	33696.766	6328.008	6328.621
160	18	0.18135	ok	optimal	15.92598	2	Maximum number of function evaluations has been exceeded.	True	34653.731	34366.804	6223.626	6232.68
160	19	0.1225	ok	optimal	16.32225	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	29268.639	28678.213	4810.559	4814.804
160	20	0.11644	ok	optimal	0.22236	5	NaN result encountered.	True	32001.074	29937.156	5305.073	5311.971
160	21	0.21247	ok	optimal	17.00413	2	Maximum number of function evaluations has been exceeded.	True	33278.791	33033.67	5982.904	5983.086
160	22	0.1176	ok	optimal	15.0938	2	Maximum number of function evaluations has been exceeded.	True	27596.687	26915.296	4752.418	4758.561
160	23	0.11796	ok	optimal	16.02319	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	29798.325	29332.847	4849.116	4852.811
160	24	0.11391	ok	optimal	16.17694	2	Maximum number of function evaluations has been exceeded.	True	30989.573	30725.285	5805.606	5814.431
160	25	0.11013	ok	optimal	15.50033	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	32463.671	31454.339	5156.272	5160.216
160	26	0.11472	ok	optimal	15.23732	2	Maximum number of function evaluations has been exceeded.	True	30924.342	30070.906	5066.704	5066.967
160	27	0.11302	ok	optimal	19.42456	2	Maximum number of function evaluations has been exceeded.	True	31683.009	31673.703	5709.619	5710.674
160	28	0.1152	ok	optimal	18.86405	2	Maximum number of function evaluations has been exceeded.	True	33338.434	33093.583	5495.52	5496.738
160	29	0.11705	ok	optimal	14.97819	2	Maximum number of function evaluations has been exceeded.	True	32276.977	30842.633	5155.212	5158.251
165	0	0.11135	ok	optimal	0.21932	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	32551.542	31853.394	5602.058	5601.842
165	1	0.11686	ok	optimal	0.26594	5	NaN result encountered.	True	32734.067	30821.003	5370.405	5577.135
165	2	0.1137	ok	optimal	16.53781	2	Maximum number of function evaluations has been exceeded.	True	30008.696	29077.577	5175.165	5175.68
165	3	0.11389	ok	optimal	19.68289	2	Maximum number of function evaluations has been exceeded.	True	29539.44	29405.894	4654.414	4658.08
165	4	0.12432	ok	optimal	17.07562	2	Maximum number of function evaluations has been exceeded.	True	30628.932	30275.792	5165.087	5165.114
165	5	0.12079	ok	optimal	16.95807	2	Maximum number of function evaluations has been exceeded.	True	29517.583	29109.011	5108.353	5108.357
165	6	0.11263	ok	optimal	2.85554	5	NaN result encountered.	True	33685.355	32289.537	5857.504	5884.179
165	7	0.11519	ok	optimal	16.20069	2	Maximum number of function evaluations has been exceeded.	True	30996.026	30538.016	5601.191	5601.428
165	8	0.10094	ok	optimal	16.48164	2	Maximum number of function evaluations has been exceeded.	True	30643.09	29759.545	5434.741	5434.827
165	9	0.11502	ok	optimal	19.50275	2	Maximum number of function evaluations has been exceeded.	True	31846.008	31609.645	5763.096	5763.368
165	10	0.11583	ok	optimal	16.39116	2	Maximum number of function evaluations has been exceeded.	True	33024.945	32562.503	5149.288	5152.513
165	11	0.12365	ok	optimal	18.71304	2	Maximum number of function evaluations has been exceeded.	True	36882.828	36687.581	6477.467	6500.855
165	12	0.20843	ok	optimal	17.9169	2	Maximum number of function evaluations has been exceeded.	True	32052.24	31993.282	5481.93	5482.307
165	13	0.10752	ok	optimal	18.52663	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	34293.114	34196.308	6068.984	6068.98
165	14	0.10657	ok	optimal	18.94423	2	Maximum number of function evaluations has been exceeded.	True	33918.939	33882.814	5587.863	5593.51
165	15	0.11652	ok	optimal	17.69421	2	Maximum number of function evaluations has been exceeded.	True	32051.138	31977.342	5636.212	5644.038
165	16	0.11963	ok	optimal	16.77143	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	29559.814	29239.185	5694.024	5694.182
165	17	0.11704	ok	optimal	0.2237	5	NaN result encountered.	True	35014.065	33066.15	6572.545	6976.862
165	18	0.12565	ok	optimal	0.21103	5	NaN result encountered.	True	33881.083	32637.055	6119.657	6284.519
165	19	0.10933	ok	optimal	0.17865	5	NaN result encountered.	True	30672.927	28257.86	4691.575	5258.157
165	20	0.109	ok	optimal	16.01304	2	Maximum number of function evaluations has been exceeded.	True	32459.819	31550.896	5314.363	5318.445
165	21	0.11847	ok	optimal	17.03652	2	Maximum number of function evaluations has been exceeded.	True	34852.831	34075.986	5958.122	5958.385
165	22	0.11577	ok	optimal	17.69954	2	Maximum number of function evaluations has been exceeded.	True	26844.277	26510.861	5144.637	5145.49
165	23	0.11965	ok	optimal	16.38225	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	30050.673	29401.576	4997.157	4998.028
165	24	0.10669	ok	optimal	18.10062	2	Maximum number of function evaluations has been exceeded.	True	31669.842	31502.95	6191.966	6192.317
165	25	0.11606	ok	optimal	0.17071	5	NaN result encountered.	True	33040.706	31058.841	5520.869	5625.644
165	26	0.10402	ok	optimal	15.79492	2	Maximum number of function evaluations has been exceeded.	True	32126.243	31608.616	5773.605	5779.687
165	27	0.10321	ok	optimal	18.87588	2	Maximum number of function evaluations has been exceeded.	True	32864.371	32810.157	5501.221	5502.018
165	28	0.11422	ok	optimal	18.95492	2	Maximum number of function evaluations has been exceeded.	True	32786.723	32768.046	5819.61	5825.688
165	29	0.10801	ok	optimal	15.57613	2	Maximum number of function evaluations has been exceeded.	True	32341.686	30933.236	4846.043	4853.017
170	0	0.11733	ok	optimal	0.35263	5	NaN result encountered.	True	33815.069	32746.081	6536.792	6734.434
170	1	0.12231	ok	optimal	0.22807	5	NaN result encountered.	True	32275.304	30334.591	5926.278	6015.833
170	2	0.10966	ok	optimal	16.71649	2	Maximum number of function evaluations has been exceeded.	True	31908.853	31316.044	5322.504	5324.6
170	3	0.18017	ok	optimal	17.61728	2	Maximum number of function evaluations has been exceeded.	True	29161.569	28729.812	5576.384	5576.387
170	4	0.10495	ok	optimal	17.45794	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	31643.924	30535.043	5407.787	5410.359
170	5	0.11713	ok	optimal	18.1956	2	Maximum number of function evaluations has been exceeded.	True	30243.267	30102.606	5394.964	5395.099
170	6	0.11618	ok	optimal	18.17917	2	Maximum number of function evaluations has been exceeded.	True	34386.054	33996.473	6897.271	6897.325
170	7	0.11551	ok	optimal	18.52737	2	Maximum number of function evaluations has been exceeded.	True	32162.089	31977.526	5274.26	5274.935
170	8	0.11264	ok	optimal	3.1021	5	NaN result encountered.	True	33183.125	32167.622	5548.886	5561.474
170	9	0.11913	ok	optimal	18.38507	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	32053.042	31659.422	5976.018	5982.255
170	10	0.10878	ok	optimal	16.67282	2	Maximum number of function evaluations has been exceeded.	True	33154.584	31728.169	5825.322	5826.282
170	11	0.11803	ok	optimal	0.10176	5	NaN result encountered.	True	36124.63	31678.555	6440.504	6443.083
170	12	0.11795	ok	optimal	18.23987	4	Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.	True	32778.587	32228.888	5641.154	5642.852
170	13	0.11192	ok	optimal	19.96928	2	Maximum number of function evaluations has been exceeded.	True	35634.006	35531.36	6719.471	6719.702
170	14	0.11956	ok	optimal	0.22829	5	NaN result encountered.	True	33398.997	32430.027	5902.867	6152.144
